0.02675652503967285, 0.0, 0.0, 3.0, 0.0, 3, 0, 0.0, 3.0, -90, 2.5545, 0.393-45, 2.5590, 0.774
0.17288446426391602, 0.0043627831780569245, -6.663204005745884e-05, 3.0, 0.0, 3, 0, 0.017475535547127063, 2.995637217562992, -90, 0.4480000000000000645, 0.38900000000000007-45, 0.702000000000000190, 1.589
0.24313688278198242, 0.017447793515231545, -0.0004264156738256489, 2.998975947064754, -0.07848333747964954, 3, 0, 0.0029146270723682324, 2.9825497503730305, -90, 0.32645, 0.38-45, 0.923000000000000290, 1.489
0.31232476234436035, 0.03380387670211381, -0.000882647581309228, 2.998742374503951, -0.08717322828418901, 3, 0, -0.0029155145527602136, 2.9661939181492256, -90, 0.32645, 0.37-45, 1.902000000000000190, 0.553
0.3784208297729492, 0.051033614777709214, -0.0013128745542348155, 2.9989872182606594, -0.07852870600162075, 3, 0, -0.0029159837037633606, 2.948964688312531, -90, 0.32645, 0.349-45, 0.9690, 0.553
0.44672179222106934, 0.06782952633096478, -0.001623185596720182, 2.9995529037795885, -0.05277947018586466, 3, 0, 0.002914725781829417, 2.9321696620986533, -90, 0.33845, 0.33-45, 0.928000000000000290, 1.127
0.5231614112854004, 0.08680484282062739, -0.002064840990395528, 3.0, 0.0, 3, 0, 0.0239798456803351, 2.9131958889476803, -90, 0.4080000000000000345, 0.321-45, 1.01490, 1.052
0.6013221740722656, 0.10229156179019623, -0.00236626351529674, 3.0, 0.0, 3, 0, 0.015361008458859533, 2.8977094043529146, -90, 1.867000000000000245, 0.322-45, 0.76490, 1.9060000000000001
0.6709504127502441, 0.11886929894283287, -0.00209213103466776, 2.136063343212353, 2.057970938239602, 3, 0, 0.7697320196077192, 2.883215507315426, -90, 0.3530000000000000445, 0.29600000000000004-45, 0.92190, 1.9060000000000001
0.7448499202728271, 0.1360655676765874, -0.0009888791142614044, 2.062348546654847, 2.120960775975034, 3, 0, 0.7464279666921024, 2.865874465819279, -90, 0.34145, 0.29400000000000004-45, 0.38590, 0.321
0.8193714618682861, 0.15195267927128464, 0.0018433482615967146, 1.8365864792988909, 2.3002335832962797, 3, 0, 0.7288491879384371, 2.849664666710495, -90, 0.34145, 0.303-45, 0.38590, 0.308
0.8913052082061768, 0.16902167708835583, 0.00782598994513032, 2.8853820859487826, 0.8028805640153602, 3, 0, -0.09632556690325406, 2.8303225340187605, -90, 0.3570000000000000445, 0.326-45, 0.778000000000000190, 0.267
0.9762353897094727, 0.18285787796966468, 0.014786149853101695, 2.7143237566783855, 1.249252761905645, 3, 0, -0.02915640985217899, 2.8164210110242753, -90, 0.62245, 0.977-45, 0.778000000000000190, 0.019000000000000003
